product_id,highlights
P471011,"['Vegan', 'Without Phthalates', 'Fragrance Free', 'Without Parabens', 'Gluten Free', 'Without Sulfates SLS & SLES']"
P122770,No Highlights
P456992,No Highlights
P500771,"['Hyaluronic Acid', 'Hydrating', 'Good for: Anti-Aging', 'Fragrance Free', 'Oil Free', 'Without Parabens']"
P448564,No Highlights
P122683,No Highlights
P376946,No Highlights
P503737,"['Fragrance Free', 'Gluten Free', 'Without Sulfates SLS & SLES']"
P385256,No Highlights
P390987,No Highlights
P448561,No Highlights
P501526,"['Natural Finish', 'Hyaluronic Acid', 'Vitamin C', 'Good for: Dark Circles', 'Long-wearing', 'Niacinamide']"
P122809,No Highlights
P448565,No Highlights
P122772,No Highlights
P474942,"['Hyaluronic Acid', 'Hydrating', 'Without Phthalates', 'Fragrance Free', 'Without Parabens']"
P448560,No Highlights
P122682,No Highlights
P467608,No Highlights
P469452,"['Good for: Pores', 'Good for: Dullness/Uneven Texture', 'Without Phthalates', 'Without Parabens', 'Fragrance Free']"
P405825,No Highlights
P483653,"['Without Phthalates', 'Fragrance Free', 'Without Parabens']"
P439099,No Highlights
P405285,No Highlights
P439098,No Highlights
P480289,"['Good for: Acne/Blemishes', 'Salicylic Acid', 'Oil Free', 'Gluten Free', 'Fragrance Free', 'Without Sulfates SLS & SLES']"
P481668,"['Good for: Pores', 'Good for: Dullness/Uneven Texture', 'AHA/Glycolic Acid', 'Fragrance Free', 'Without Parabens', 'Without Phthalates']"
P481062,"['Good for: Acne/Blemishes', 'Salicylic Acid', 'Fragrance Free', 'Without Parabens', 'Without Phthalates']"
P500790,"['Hyaluronic Acid', 'Hydrating', 'Good for: Anti-Aging', 'Fragrance Free', 'Oil Free', 'Without Parabens']"
P122626,No Highlights
P481066,"['Curling', 'Lengthening', 'Long-wearing', 'Fragrance Free', 'Without Parabens']"
P406656,No Highlights
P474941,"['Best for Combination Skin', 'Best for Dry Skin', 'Hydrating', 'Without Phthalates', 'Fragrance Free', 'Without Parabens']"
P433827,No Highlights
P469065,"['High Shine Finish', 'Good for: Color Care', 'Heat Protection', 'Long-wearing', 'Good for: Frizz']"
P469067,"['High Shine Finish', 'Good for: Color Care', 'Heat Protection', 'Long-wearing', 'Good for: Frizz']"
P469131,"['allure 2022 Best of Beauty Award Winner', 'Hydrating', 'Good for: Frizz']"
P469149,"['Volumizing', 'Medium Hold', 'Good for: Color Care', 'Heat Protection', 'Good for: Hair Thinning']"
P474314,"['Volumizing', 'Heat Protection', 'Long-wearing', 'Good for: Hair Thinning', 'Alcohol Free', 'Gluten Free']"
P469143,"['High Shine Finish', 'Hydrating', 'Heat Protection', 'Good for: Frizz', 'UV Protection', 'Prevents Color Fading']"
P469154,"['Natural Finish', 'Good for: Color Care', 'allure 2021 Best of Beauty Award Winner', 'Good for: Hair Thinning', 'Waterproof', 'Without Parabens']"
P469066,"['High Shine Finish', 'Curl-Enhancing', 'Good for: Frizz', 'Curly Hair', 'Good for: Dryness', 'Wavy Hair']"
P469139,"['Good for: Dullness/Uneven Texture', 'Hydrating', 'Heat Protection', 'Good for: Frizz', 'Good for: Dryness', 'Increases Shine']"
P469083,"['High Shine Finish', 'Good for: Color Care', 'Heat Protection', 'Hydrating', 'All Hair Types', 'Good for: Dryness']"
P469058,"['Medium Hold', 'Good for: Color Care', 'Good for: Volume', 'All Hair Types', 'UV Protection', 'Increases Shine']"
P469184,"['Good for: Damage', 'Good for: Color Care', 'Heat Protection', 'Good for: Dryness', 'Alcohol Free', 'Gluten Free']"
P469070,"['Good for: Damage', 'Good for: Color Care', 'Hydrating', 'Heat Protection', 'Good for: Dryness', 'Increases Shine']"
P469187,"['Vegan', 'Volumizing', 'Good for: Color Care', 'Heat Protection', 'Curling', 'Gluten Free']"
P469072,"['Good for: Damage', 'Vegan', 'Good for: Color Care', 'Heat Protection', 'All Hair Types', 'Good for: Dryness']"
P469054,"['Good for: Color Care', 'All Hair Types', 'Good for: Hair Thinning', 'Without Silicones', 'Prevents Color Fading', 'Without Sulfates SLS & SLES']"
P501981,No Highlights
P469068,"['Volumizing', 'Good for: Color Care', 'Plumping', 'Heat Protection', 'Good for: Hair Thinning', 'Gluten Free']"
P469071,"['Good for: Damage', 'Good for: Color Care', 'Hydrating', 'Heat Protection', 'Good for: Dryness', 'Increases Shine']"
P469074,"['allure 2019 Best of Beauty Award Winner', 'Good for: Color Care', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness', 'Increases Shine']"
P501976,No Highlights
P469073,"['Good for: Damage', 'Vegan', 'Good for: Color Care', 'Heat Protection', 'All Hair Types', 'Good for: Dryness']"
P469075,"['allure 2019 Best of Beauty Award Winner', 'Good for: Color Care', 'All Hair Types', 'Prevents Color Fading', 'Reduces Brassiness', 'Increases Shine']"
P469069,"['Volumizing', 'Good for: Color Care', 'Plumping', 'Heat Protection', 'Good for: Hair Thinning', 'Gluten Free']"
P469052,"['Good for: Damage', 'Good for: Color Care', 'Hydrating', 'Heat Protection', 'Prevents Color Fading', 'Increases Shine']"
P469051,"['Good for: Color Care', 'Heat Protection', 'Good for: Volume', 'Prevents Color Fading', 'Alcohol Free', 'Reduces Brassiness']"
P469053,"['Good for: Damage', 'Good for: Color Care', 'Hydrating', 'Heat Protection', 'Good for: Frizz', 'Good for: Dryness']"
P502271,"['Good for: Damage', 'Curl-Enhancing', 'Coily Hair', 'Good for: Frizz', 'Curly Hair', 'Good for: Dryness']"
P469050,"['Good for: Color Care', 'Heat Protection', 'Good for: Volume', 'Prevents Color Fading', 'Alcohol Free', 'Reduces Brassiness']"
P502281,"['Good for: Damage', 'Curl-Enhancing', 'Coily Hair', 'Curly Hair', 'Good for: Dryness', 'Without Silicones']"
P502259,"['Good for: Color Care', 'Curl-Enhancing', 'Coily Hair', 'Curly Hair', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P502252,"['Curl-Enhancing', 'Coily Hair', 'Good for: Frizz', 'Curly Hair', 'Without Silicones', 'Increases Shine']"
P502258,"['Good for: Damage', 'Curl-Enhancing', 'Good for: Frizz', 'Coily Hair', 'Curly Hair', 'Without Sulfates SLS & SLES']"
P395022,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P395000,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502280,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502242,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501573,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P395032,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501326,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P395002,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P395008,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502255,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P428440,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P428439,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502315,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P399961,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502251,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P395028,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P428441,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P395006,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P394998,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501965,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501228,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P402666,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P395004,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501233,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502304,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501954,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501985,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P501222,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502351,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502226,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502316,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502287,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502256,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502328,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502283,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502347,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502260,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502282,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502274,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502268,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502262,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502279,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502278,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502294,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502230,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502263,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P502269,"['Vegan', 'Unisex/ Genderless Scent', 'Clean at Sephora', 'Cruelty-Free']"
P500098,"['Vegan', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Fragrance Free', 'Good for: Dryness', 'Best for Dry, Combo, Normal Skin']"
P500114,"['Good for: Dullness/Uneven Texture', 'Clean at Sephora', 'Retinol', 'Good for: Anti-Aging', 'Fragrance Free']"
P500094,"['Hyaluronic Acid', 'Hydrating', 'Clean at Sephora', 'Fragrance Free', 'Best for Dry, Combo, Normal Skin', 'Cruelty-Free']"
P500113,"['Best for Oily Skin', 'Good for: Pores', 'Clean at Sephora', 'Fragrance Free', 'Good for: Acne/Blemishes', 'Cruelty-Free']"
P500109,"['Good for: Loss of firmness', 'Good for: Dark Circles', 'Clean at Sephora', 'Good for: Anti-Aging', 'Fragrance Free', 'Cruelty-Free']"
P500096,"['Best for Oily Skin', 'Clean at Sephora', 'Fragrance Free', 'Good for: Acne/Blemishes', 'Niacinamide', 'Cruelty-Free']"
P500106,"['Clean at Sephora', 'Good for: Anti-Aging', 'Fragrance Free', 'Reef Safe SPF', 'Best for Dry, Combo, Normal Skin', 'Cruelty-Free']"
P500120,"['Hyaluronic Acid', 'Best for Dry Skin', 'Clean at Sephora', 'Good for: Anti-Aging', 'Fragrance Free', 'Cruelty-Free']"
P500116,"['Best for Combination Skin', 'Good for: Dullness/Uneven Texture', 'Hydrating', 'Clean at Sephora', 'Fragrance Free', 'Cruelty-Free']"
P429516,"['Hyaluronic Acid', 'Liquid Formula', 'Community Favorite', 'Clean at Sephora', 'Hydrating', 'SPF']"
P396623,"['Hyaluronic Acid', 'Clean at Sephora', 'Matte Finish', 'Best for Oily, Combo, Normal Skin', 'Reef Safe SPF', 'SPF']"
P468640,"['Hyaluronic Acid', 'Hydrating', 'Clean at Sephora', 'Good for: Dryness', 'Best for Oily, Combo, Normal Skin', 'SPF']"
P418221,"['Clean at Sephora', 'Hydrating', 'Hyaluronic Acid', 'Reef Safe SPF', 'Good for: Anti-Aging']"
P455618,"['Natural Finish', 'Liquid Formula', 'Clean at Sephora', 'Hydrating', 'Alcohol Free', 'SPF']"
P395723,"['Liquid Formula', 'Clean at Sephora', 'Hydrating', 'Reef Safe SPF', 'SPF']"
P455341,"['Liquid Formula', 'Clean at Sephora', 'Hydrating', 'Reef Safe SPF', 'SPF']"
P452002,"['Natural Finish', 'Clean at Sephora', 'Hydrating', 'UV Protection', 'SPF']"
P441645,"['allure 2020 Best of Beauty Award Winner', 'Clean at Sephora', 'Hydrating', 'Reef Safe SPF', 'Best for Dry, Combo, Normal Skin']"
P442267,"['Best for Dry, Combo, Normal Skin', 'Good for: Dullness/Uneven Texture', 'Clean at Sephora']"
P429508,No Highlights
P483057,No Highlights
P482257,No Highlights
P482259,No Highlights
P483078,"['Clean at Sephora', 'SPF']"
P482258,No Highlights
P482256,No Highlights
P500880,No Highlights
P504987,"['Hyaluronic Acid', 'Clean at Sephora', 'Hydrating', 'SPF', 'Niacinamide', 'Cruelty-Free']"
P480589,"['allure 2020 Best of Beauty Award Winner', 'Clean at Sephora', 'Good for: Volume', 'All Hair Types', 'Good for: Frizz', 'Good for: Oily Scalp']"
P480581,"['Good for: Damage', 'Clean at Sephora', 'All Hair Types', 'Good for: Hair Thinning', 'Good for: Frizz']"
P480593,"['Good for: Damage', 'Clean at Sephora', 'All Hair Types', 'Good for: Hair Thinning', 'Curl-Enhancing', 'Good for: Frizz']"
P480596,"['Good for: Damage', 'Clean at Sephora', 'Heat Protection', 'Good for: Frizz', 'Good for: Dryness', 'Without Sulfates SLS & SLES']"
P480587,"['Vegan', 'Good for: Damage', 'Clean at Sephora', 'Good for: Volume', 'Good for: Hair Thinning', 'Good for: Frizz']"
P480590,"['Vegan', 'Clean at Sephora', 'Heat Protection', 'All Hair Types', 'Good for: Frizz', 'Without Sulfates SLS & SLES']"
P480584,"['Good for: Damage', 'Clean at Sephora', 'Good for: Volume', 'Good for: Hair Thinning', 'Good for: Frizz']"
P480594,"['Clean at Sephora', 'Good for: Volume', 'All Hair Types', 'Good for: Hair Thinning', 'Without Sulfates SLS & SLES', 'Good for: Oily Scalp']"
P480591,"['Good for: Damage', 'Clean at Sephora', 'All Hair Types', 'Good for: Frizz', 'Good for: Dryness', 'Without Sulfates SLS & SLES']"
P500779,"['Volumizing', 'Good for: Color Care', 'Clean at Sephora', 'All Hair Types', 'Good for: Flaky/Dry Scalp', 'Good for: Oily Scalp']"
P480595,"['Vegan', 'Clean at Sephora', 'All Hair Types', 'Good for: Frizz', 'Good for: Dryness', 'Without Sulfates SLS & SLES']"
P504592,"['Vegan', 'Light Hold', 'Clean at Sephora', 'All Hair Types', 'Good for: Frizz', 'Increases Shine']"
P502003,"['Curl-Enhancing', 'Good for: Frizz', 'Good for: Dryness']"
P502005,"['Curl-Enhancing', 'Good for: Frizz', 'Good for: Dryness']"
P501966,"['Medium Hold', 'Good for: Volume', 'Curl-Enhancing', 'Good for: Frizz']"
P501997,"['Good for: Damage', 'Curl-Enhancing', 'All Hair Types', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P502031,"['Medium Hold', 'Curl-Enhancing', 'Coily Hair', 'Curly Hair']"
P501960,"['Good for: Damage', 'Curl-Enhancing', 'Good for: Frizz', 'Good for: Dryness']"
P501982,"['Medium Hold', 'Curl-Enhancing', 'Good for: Frizz', 'Coily Hair', 'Curly Hair', 'Wavy Hair']"
P501989,"['Good for: Damage', 'Curl-Enhancing', 'Good for: Frizz', 'Good for: Dryness']"
P502011,"['Medium Hold', 'Curl-Enhancing', 'Coily Hair', 'Curly Hair']"
P502022,"['Medium Hold', 'Curl-Enhancing', 'Good for: Frizz', 'Coily Hair', 'Curly Hair', 'Wavy Hair']"
P501949,"['Curl-Enhancing', 'All Hair Types', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P501983,"['Medium Hold', 'Curl-Enhancing', 'All Hair Types', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P502017,"['Good for: Damage', 'All Hair Types', 'Good for: Flaky/Dry Scalp']"
P501961,"['Curl-Enhancing', 'All Hair Types', 'Good for: Frizz']"
P501958,"['Curl-Enhancing', 'Good for: Dryness', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES', 'Cruelty-Free']"
P501977,"['Medium Hold', 'Curl-Enhancing', 'Good for: Frizz', 'Coily Hair', 'Curly Hair', 'Wavy Hair']"
P501995,"['Good for: Damage', 'Hydrating', 'Curl-Enhancing', 'All Hair Types', 'Good for: Frizz']"
P502019,"['Medium Hold', 'Curl-Enhancing', 'Good for: Frizz', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P501972,"['Heat Protection', 'Curl-Enhancing', 'All Hair Types', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P501968,"['Medium Hold', 'Curl-Enhancing', 'All Hair Types', 'Good for: Frizz']"
P502008,"['Good for: Volume', 'All Hair Types', 'Good for: Frizz']"
P502068,"['Medium Hold', 'Curl-Enhancing', 'All Hair Types', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P502001,"['Curl-Enhancing', 'Good for: Frizz', 'Good for: Dryness']"
P502014,"['Curl-Enhancing', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES', 'Good for: Flaky/Dry Scalp']"
P501979,"['Curl-Enhancing', 'All Hair Types', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P502000,"['Curl-Enhancing', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P501974,"['Curl-Enhancing', 'All Hair Types', 'Good for: Dryness', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P503312,"['Good for: Hair Thinning', 'Curl-Enhancing', 'All Hair Types']"
P501963,"['Fragrance Free', 'Increases Shine']"
P502024,"['Curl-Enhancing', 'Coily Hair', 'Good for: Dryness', 'Curly Hair', 'Without Parabens', 'Without Sulfates SLS & SLES']"
P503303,"['Good for: Hair Thinning', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P501992,"['Curl-Enhancing', 'Fragrance Free', 'Good for: Frizz', 'Increases Shine']"
P502020,"['Good for: Damage', 'Hydrating', 'Curl-Enhancing', 'Good for: Dryness']"
P503296,"['Collagen', 'All Hair Types', 'Good for: Hair Thinning']"
P501970,"['Medium Hold', 'Curl-Enhancing', 'All Hair Types']"
P501993,"['Curl-Enhancing', 'Fragrance Free', 'Good for: Frizz', 'Increases Shine']"
P502007,"['Good for: Color Care', 'All Hair Types', 'Good for: Dryness', 'Increases Shine']"
P501978,"['Curl-Enhancing', 'All Hair Types', 'Without Parabens', 'Without Silicones', 'Without Sulfates SLS & SLES']"
P501975,"['Curl-Enhancing', 'Fragrance Free', 'Good for: Frizz', 'Increases Shine']"
P501987,"['Curl-Enhancing', 'Fragrance Free', 'Good for: Frizz', 'Increases Shine']"
P501953,"['Curl-Enhancing', 'Fragrance Free', 'Good for: Frizz', 'Increases Shine']"
P501952,"['Good for: Color Care', 'All Hair Types', 'Increases Shine']"
P462672,"['Fresh Scent', 'All Hair Types', 'Curl-Enhancing', 'Good for: Frizz', 'Increases Shine']"
P482668,"['Clean at Sephora', 'All Hair Types', 'Curl-Enhancing', 'Good for: Frizz', 'Without Sulfates SLS & SLES', 'Increases Shine']"
P457410,"['Good for: Color Care', 'Clean at Sephora', 'Good for: Frizz', 'Curly Hair', 'Straight Hair', 'Good for: Oily Scalp']"
P474035,"['Good for: Damage', 'Hydrating', 'Clean at Sephora', 'All Hair Types', 'Without Parabens', 'Without Sulfates SLS & SLES']"
